Wall time,Step,Value
1734113565.6771262,17054,1.0
1734113571.5573528,17057,1.0
1734113608.4042082,17076,1.0
1734113710.955296,17120,1.0
1734113722.8815446,17126,1.0
1734113724.8617914,17127,1.0
1734113756.7410061,17143,1.0
1734113791.1926215,17155,1.0
1734113905.4609969,17207,1.0
1734113948.053281,17229,1.0
1734113951.9234607,17231,1.0
1734114000.3269076,17250,1.0
1734114025.479181,17263,1.0
1734114031.3756895,17266,1.0
1734114044.9396653,17273,1.0
1734114060.9127629,17281,1.0
1734114302.0139983,17394,1.0
1734114370.4431927,17423,1.0
1734114386.0051227,17431,1.0
1734114387.8700325,17432,1.0
1734114571.6922708,17515,1.0
1734114585.464765,17522,1.0
1734114676.7854714,17563,1.0
1734114793.9747171,17617,1.0
1734114823.0734565,17632,1.0
1734114825.8296416,17633,1.0
1734114854.4337769,17648,1.0
1734114856.366697,17649,1.0
1734114910.3367054,17671,1.0
1734114943.2724578,17688,1.0
1734114961.878911,17697,1.0
1734115043.5203946,17731,1.0
1734115120.0986092,17761,1.0
1734115134.5864012,17768,1.0
1734115243.2925575,17814,1.0
1734115349.3489223,17863,1.0
1734115369.1253433,17873,1.0
1734115382.7722275,17880,1.0
1734115384.8272822,17881,1.0
1734115392.377201,17885,1.0
1734115480.4950051,17924,1.0
1734115501.6941888,17935,1.0
1734115547.216762,17952,1.0
1734115572.371313,17964,1.0
1734115663.6129208,18005,1.0
1734115669.9018996,18008,1.0
1734115722.5931814,18035,1.0
1734115735.8606396,18042,1.0
1734115789.8800893,18064,1.0
1734115821.20704,18080,1.0
1734115836.6058078,18088,1.0
1734115889.0695353,18109,1.0
1734115912.1331198,18121,1.0
1734115927.470274,18129,1.0
1734115935.113991,18133,1.0
1734115942.7877092,18137,1.0
1734116102.5667937,18207,1.0
1734116249.7744439,18276,1.0
1734116370.3746998,18332,1.0
1734116396.0808084,18345,1.0
1734116463.9237797,18374,1.0
1734116533.5979853,18404,1.0
1734116535.4571056,18405,1.0
1734116558.61855,18417,1.0
1734116581.6671576,18429,1.0
1734116596.8596811,18437,1.0
1734116610.0574665,18444,1.0
1734116641.5662177,18454,1.0
1734116668.66512,18468,1.0
1734116694.771119,18481,1.0
1734116712.1770809,18490,1.0
1734116785.6699104,18522,1.0
1734116921.695076,18586,1.0
1734116992.5984557,18616,1.0
1734117002.4561503,18621,1.0
1734117004.3861706,18622,1.0
1734117028.1453907,18634,1.0
1734117049.535949,18645,1.0
1734117301.66009,18758,1.0
1734117303.584199,18759,1.0
1734117315.0280578,18765,1.0
1734117320.7335014,18768,1.0
1734117344.0435343,18780,1.0
1734117372.6425211,18795,1.0
1734117544.3776069,18872,1.0
1734117594.3199055,18898,1.0
1734117617.588001,18904,1.0
1734117619.4702284,18905,1.0
1734117687.5940816,18940,1.0
1734117747.608816,18965,1.0
1734117799.6929474,18991,1.0
1734117898.3013284,19036,1.0
1734117903.934525,19039,1.0
1734117958.7449164,19061,1.0
1734118032.2326846,19099,1.0
1734118062.8118503,19109,1.0
1734118070.4856167,19113,1.0
1734118072.4666588,19114,1.0
1734118283.4245708,19209,1.0
1734118287.5155568,19211,1.0
1734118296.9368453,19216,1.0
1734118425.4316578,19276,1.0
1734118429.2770967,19278,1.0
1734118501.3154361,19309,1.0
1734118520.4664304,19319,1.0
1734118628.9495375,19369,1.0
